shape,predicate,margin,band_zero,band_escalate,outcome
l_prism,dihedral_arm,1e0,1e-9,1e-8,positive
l_prism,dihedral_wedge,1e0,1e-9,1e-8,positive
l_prism,carrier_on_surface_1,0e0,1e-9,1e-8,zero
l_prism,carrier_on_surface_2,0e0,1e-9,1e-8,zero
l_prism,dihedral_arm,1e0,1e-9,1e-8,positive
l_prism,dihedral_wedge,1e0,1e-9,1e-8,positive
l_prism,carrier_on_surface_1,0e0,1e-9,1e-8,zero
l_prism,carrier_on_surface_2,0e0,1e-9,1e-8,zero
l_prism,dihedral_arm,1e0,1e-9,1e-8,positive
l_prism,dihedral_wedge,1e0,1e-9,1e-8,positive
l_prism,carrier_on_surface_1,0e0,1e-9,1e-8,zero
l_prism,carrier_on_surface_2,0e0,1e-9,1e-8,zero
l_prism,dihedral_arm,1e0,1e-9,1e-8,positive
l_prism,dihedral_wedge,1e0,1e-9,1e-8,positive
l_prism,carrier_on_surface_1,0e0,1e-9,1e-8,zero
l_prism,carrier_on_surface_2,0e0,1e-9,1e-8,zero
l_prism,witness_on_surface_1,0e0,1e-9,1e-8,zero
l_prism,witness_on_surface_2,0e0,1e-9,1e-8,zero
l_prism,witness_at_mid_parameter,0e0,1e-9,1e-8,zero
l_prism,dihedral_arm,1e0,1e-9,1e-8,positive
l_prism,dihedral_wedge,1e0,1e-9,1e-8,positive
l_prism,interval_span_forward,1e0,1e-9,1e-8,positive
l_prism,carrier_endpoint_start,0e0,1e-9,1e-8,zero
l_prism,carrier_endpoint_end,0e0,1e-9,1e-8,zero
l_prism,carrier_on_surface_1,0e0,1e-9,1e-8,zero
l_prism,carrier_on_surface_2,0e0,1e-9,1e-8,zero
l_prism,carrier_on_surface_1,0e0,1e-9,1e-8,zero
l_prism,carrier_on_surface_2,0e0,1e-9,1e-8,zero
l_prism,dihedral_arm,1e0,1e-9,1e-8,positive
l_prism,dihedral_wedge,1e0,1e-9,1e-8,positive
l_prism,carrier_on_surface_1,0e0,1e-9,1e-8,zero
l_prism,carrier_on_surface_2,0e0,1e-9,1e-8,zero
l_prism,dihedral_arm,1e0,1e-9,1e-8,positive
l_prism,dihedral_wedge,1e0,1e-9,1e-8,positive
l_prism,carrier_on_surface_1,0e0,1e-9,1e-8,zero
l_prism,carrier_on_surface_2,0e0,1e-9,1e-8,zero
l_prism,dihedral_arm,1e0,1e-9,1e-8,positive
l_prism,dihedral_wedge,1e0,1e-9,1e-8,positive
l_prism,carrier_on_surface_1,0e0,1e-9,1e-8,zero
l_prism,carrier_on_surface_2,0e0,1e-9,1e-8,zero
l_prism,dihedral_arm,1e0,1e-9,1e-8,positive
l_prism,dihedral_wedge,1e0,1e-9,1e-8,positive
l_prism,carrier_on_surface_1,0e0,1e-9,1e-8,zero
l_prism,carrier_on_surface_2,0e0,1e-9,1e-8,zero
l_prism,dihedral_arm,1e0,1e-9,1e-8,positive
l_prism,dihedral_wedge,1e0,1e-9,1e-8,positive
l_prism,carrier_on_surface_1,0e0,1e-9,1e-8,zero
l_prism,carrier_on_surface_2,0e0,1e-9,1e-8,zero
l_prism,dihedral_arm,1e0,1e-9,1e-8,positive
l_prism,dihedral_wedge,1e0,1e-9,1e-8,positive
l_prism,carrier_on_surface_1,0e0,1e-9,1e-8,zero
l_prism,carrier_on_surface_2,0e0,1e-9,1e-8,zero
l_prism,dihedral_arm,1e0,1e-9,1e-8,positive
l_prism,dihedral_wedge,1e0,1e-9,1e-8,positive
l_prism,carrier_on_surface_1,0e0,1e-9,1e-8,zero
l_prism,carrier_on_surface_2,0e0,1e-9,1e-8,zero
l_prism,witness_on_surface_1,0e0,1e-9,1e-8,zero
l_prism,witness_on_surface_2,0e0,1e-9,1e-8,zero
l_prism,witness_at_mid_parameter,0e0,1e-9,1e-8,zero
l_prism,dihedral_arm,1e0,1e-9,1e-8,positive
l_prism,dihedral_wedge,1e0,1e-9,1e-8,positive
l_prism,interval_span_forward,1e0,1e-9,1e-8,positive
l_prism,carrier_endpoint_start,0e0,1e-9,1e-8,zero
l_prism,carrier_endpoint_end,0e0,1e-9,1e-8,zero
l_prism,carrier_on_surface_1,0e0,1e-9,1e-8,zero
l_prism,carrier_on_surface_2,0e0,1e-9,1e-8,zero
l_prism,carrier_on_surface_1,0e0,1e-9,1e-8,zero
l_prism,carrier_on_surface_2,0e0,1e-9,1e-8,zero
l_prism,dihedral_arm,1e0,1e-9,1e-8,positive
l_prism,dihedral_wedge,1e0,1e-9,1e-8,positive
l_prism,carrier_on_surface_1,0e0,1e-9,1e-8,zero
l_prism,carrier_on_surface_2,0e0,1e-9,1e-8,zero
l_prism,dihedral_arm,1e0,1e-9,1e-8,positive
l_prism,dihedral_wedge,1e0,1e-9,1e-8,positive
l_prism,carrier_on_surface_1,0e0,1e-9,1e-8,zero
l_prism,carrier_on_surface_2,0e0,1e-9,1e-8,zero
l_prism,dihedral_arm,1e0,1e-9,1e-8,positive
l_prism,dihedral_wedge,1e0,1e-9,1e-8,positive
l_prism,carrier_on_surface_1,0e0,1e-9,1e-8,zero
l_prism,carrier_on_surface_2,0e0,1e-9,1e-8,zero
l_prism,dihedral_arm,1e0,1e-9,1e-8,positive
l_prism,dihedral_wedge,1e0,1e-9,1e-8,positive
l_prism,carrier_on_surface_1,0e0,1e-9,1e-8,zero
l_prism,carrier_on_surface_2,0e0,1e-9,1e-8,zero
l_prism,dihedral_arm,1e0,1e-9,1e-8,positive
l_prism,dihedral_wedge,1e0,1e-9,1e-8,positive
l_prism,carrier_on_surface_1,0e0,1e-9,1e-8,zero
l_prism,carrier_on_surface_2,0e0,1e-9,1e-8,zero
l_prism,dihedral_arm,1e0,1e-9,1e-8,positive
l_prism,dihedral_wedge,1e0,1e-9,1e-8,positive
l_prism,carrier_on_surface_1,0e0,1e-9,1e-8,zero
l_prism,carrier_on_surface_2,0e0,1e-9,1e-8,zero
l_prism,dihedral_arm,1e0,1e-9,1e-8,positive
l_prism,dihedral_wedge,1e0,1e-9,1e-8,positive
l_prism,carrier_on_surface_1,0e0,1e-9,1e-8,zero
l_prism,carrier_on_surface_2,0e0,1e-9,1e-8,zero
l_prism,witness_on_surface_1,0e0,1e-9,1e-8,zero
l_prism,witness_on_surface_2,0e0,1e-9,1e-8,zero
l_prism,witness_at_mid_parameter,0e0,1e-9,1e-8,zero
l_prism,dihedral_arm,1e0,1e-9,1e-8,positive
l_prism,dihedral_wedge,1e0,1e-9,1e-8,positive
l_prism,interval_span_forward,1e0,1e-9,1e-8,positive
l_prism,carrier_endpoint_start,0e0,1e-9,1e-8,zero
l_prism,carrier_endpoint_end,0e0,1e-9,1e-8,zero
l_prism,carrier_on_surface_1,0e0,1e-9,1e-8,zero
l_prism,carrier_on_surface_2,0e0,1e-9,1e-8,zero
l_prism,carrier_on_surface_1,0e0,1e-9,1e-8,zero
l_prism,carrier_on_surface_2,0e0,1e-9,1e-8,zero
l_prism,dihedral_arm,1e0,1e-9,1e-8,positive
l_prism,dihedral_wedge,1e0,1e-9,1e-8,positive
l_prism,carrier_on_surface_1,0e0,1e-9,1e-8,zero
l_prism,carrier_on_surface_2,0e0,1e-9,1e-8,zero
l_prism,dihedral_arm,1e0,1e-9,1e-8,positive
l_prism,dihedral_wedge,1e0,1e-9,1e-8,positive
l_prism,carrier_on_surface_1,0e0,1e-9,1e-8,zero
l_prism,carrier_on_surface_2,0e0,1e-9,1e-8,zero
l_prism,dihedral_arm,1e0,1e-9,1e-8,positive
l_prism,dihedral_wedge,1e0,1e-9,1e-8,positive
l_prism,carrier_on_surface_1,0e0,1e-9,1e-8,zero
l_prism,carrier_on_surface_2,0e0,1e-9,1e-8,zero
l_prism,dihedral_arm,1e0,1e-9,1e-8,positive
l_prism,dihedral_wedge,1e0,1e-9,1e-8,positive
l_prism,carrier_on_surface_1,0e0,1e-9,1e-8,zero
l_prism,carrier_on_surface_2,0e0,1e-9,1e-8,zero
l_prism,dihedral_arm,1e0,1e-9,1e-8,positive
l_prism,dihedral_wedge,1e0,1e-9,1e-8,positive
l_prism,carrier_on_surface_1,0e0,1e-9,1e-8,zero
l_prism,carrier_on_surface_2,0e0,1e-9,1e-8,zero
l_prism,dihedral_arm,1e0,1e-9,1e-8,positive
l_prism,dihedral_wedge,1e0,1e-9,1e-8,positive
l_prism,carrier_on_surface_1,0e0,1e-9,1e-8,zero
l_prism,carrier_on_surface_2,0e0,1e-9,1e-8,zero
l_prism,dihedral_arm,1e0,1e-9,1e-8,positive
l_prism,dihedral_wedge,1e0,1e-9,1e-8,positive
l_prism,carrier_on_surface_1,0e0,1e-9,1e-8,zero
l_prism,carrier_on_surface_2,0e0,1e-9,1e-8,zero
l_prism,witness_on_surface_1,0e0,1e-9,1e-8,zero
l_prism,witness_on_surface_2,0e0,1e-9,1e-8,zero
l_prism,witness_at_mid_parameter,0e0,1e-9,1e-8,zero
l_prism,dihedral_arm,1e0,1e-9,1e-8,positive
l_prism,dihedral_wedge,1e0,1e-9,1e-8,positive
l_prism,interval_span_forward,1e0,1e-9,1e-8,positive
l_prism,carrier_endpoint_start,0e0,1e-9,1e-8,zero
l_prism,carrier_endpoint_end,0e0,1e-9,1e-8,zero
l_prism,carrier_on_surface_1,0e0,1e-9,1e-8,zero
l_prism,carrier_on_surface_2,0e0,1e-9,1e-8,zero
l_prism,carrier_on_surface_1,0e0,1e-9,1e-8,zero
l_prism,carrier_on_surface_2,0e0,1e-9,1e-8,zero
l_prism,dihedral_arm,1e0,1e-9,1e-8,positive
l_prism,dihedral_wedge,1e0,1e-9,1e-8,positive
l_prism,carrier_on_surface_1,0e0,1e-9,1e-8,zero
l_prism,carrier_on_surface_2,0e0,1e-9,1e-8,zero
l_prism,dihedral_arm,1e0,1e-9,1e-8,positive
l_prism,dihedral_wedge,1e0,1e-9,1e-8,positive
l_prism,carrier_on_surface_1,0e0,1e-9,1e-8,zero
l_prism,carrier_on_surface_2,0e0,1e-9,1e-8,zero
l_prism,dihedral_arm,1e0,1e-9,1e-8,positive
l_prism,dihedral_wedge,1e0,1e-9,1e-8,positive
l_prism,carrier_on_surface_1,0e0,1e-9,1e-8,zero
l_prism,carrier_on_surface_2,0e0,1e-9,1e-8,zero
l_prism,dihedral_arm,1e0,1e-9,1e-8,positive
l_prism,dihedral_wedge,1e0,1e-9,1e-8,positive
l_prism,carrier_on_surface_1,0e0,1e-9,1e-8,zero
l_prism,carrier_on_surface_2,0e0,1e-9,1e-8,zero
l_prism,dihedral_arm,1e0,1e-9,1e-8,positive
l_prism,dihedral_wedge,1e0,1e-9,1e-8,positive
l_prism,carrier_on_surface_1,0e0,1e-9,1e-8,zero
l_prism,carrier_on_surface_2,0e0,1e-9,1e-8,zero
l_prism,dihedral_arm,1e0,1e-9,1e-8,positive
l_prism,dihedral_wedge,1e0,1e-9,1e-8,positive
l_prism,carrier_on_surface_1,0e0,1e-9,1e-8,zero
l_prism,carrier_on_surface_2,0e0,1e-9,1e-8,zero
l_prism,dihedral_arm,1e0,1e-9,1e-8,positive
l_prism,dihedral_wedge,1e0,1e-9,1e-8,positive
l_prism,carrier_on_surface_1,0e0,1e-9,1e-8,zero
l_prism,carrier_on_surface_2,0e0,1e-9,1e-8,zero
l_prism,witness_on_surface_1,0e0,1e-9,1e-8,zero
l_prism,witness_on_surface_2,0e0,1e-9,1e-8,zero
l_prism,witness_at_mid_parameter,0e0,1e-9,1e-8,zero
l_prism,newell_plane_residual,0e0,1e-9,1e-8,zero
l_prism,newell_plane_residual,0e0,1e-9,1e-8,zero
l_prism,newell_plane_residual,0e0,1e-9,1e-8,zero
l_prism,newell_plane_residual,0e0,1e-9,1e-8,zero
l_prism,newell_plane_residual,0e0,1e-9,1e-8,zero
l_prism,newell_plane_residual,0e0,1e-9,1e-8,zero
l_prism,dihedral_arm,2e0,1e-9,1e-8,positive
l_prism,dihedral_wedge,2e0,1e-9,1e-8,positive
l_prism,interval_span_forward,2e0,1e-9,1e-8,positive
l_prism,carrier_endpoint_start,0e0,1e-9,1e-8,zero
l_prism,carrier_endpoint_end,0e0,1e-9,1e-8,zero
l_prism,carrier_on_surface_1,-0e0,1e-9,1e-8,zero
l_prism,carrier_on_surface_2,-0e0,1e-9,1e-8,zero
l_prism,carrier_on_surface_1,-0e0,1e-9,1e-8,zero
l_prism,carrier_on_surface_2,-0e0,1e-9,1e-8,zero
l_prism,dihedral_arm,2e0,1e-9,1e-8,positive
l_prism,dihedral_wedge,2e0,1e-9,1e-8,positive
l_prism,carrier_on_surface_1,-0e0,1e-9,1e-8,zero
l_prism,carrier_on_surface_2,-0e0,1e-9,1e-8,zero
l_prism,dihedral_arm,2e0,1e-9,1e-8,positive
l_prism,dihedral_wedge,2e0,1e-9,1e-8,positive
l_prism,carrier_on_surface_1,-0e0,1e-9,1e-8,zero
l_prism,carrier_on_surface_2,-0e0,1e-9,1e-8,zero
l_prism,dihedral_arm,2e0,1e-9,1e-8,positive
l_prism,dihedral_wedge,2e0,1e-9,1e-8,positive
l_prism,carrier_on_surface_1,0e0,1e-9,1e-8,zero
l_prism,carrier_on_surface_2,0e0,1e-9,1e-8,zero
l_prism,dihedral_arm,2e0,1e-9,1e-8,positive
l_prism,dihedral_wedge,2e0,1e-9,1e-8,positive
l_prism,carrier_on_surface_1,0e0,1e-9,1e-8,zero
l_prism,carrier_on_surface_2,0e0,1e-9,1e-8,zero
l_prism,dihedral_arm,2e0,1e-9,1e-8,positive
l_prism,dihedral_wedge,2e0,1e-9,1e-8,positive
l_prism,carrier_on_surface_1,0e0,1e-9,1e-8,zero
l_prism,carrier_on_surface_2,0e0,1e-9,1e-8,zero
l_prism,dihedral_arm,2e0,1e-9,1e-8,positive
l_prism,dihedral_wedge,2e0,1e-9,1e-8,positive
l_prism,carrier_on_surface_1,0e0,1e-9,1e-8,zero
l_prism,carrier_on_surface_2,0e0,1e-9,1e-8,zero
l_prism,dihedral_arm,2e0,1e-9,1e-8,positive
l_prism,dihedral_wedge,2e0,1e-9,1e-8,positive
l_prism,carrier_on_surface_1,0e0,1e-9,1e-8,zero
l_prism,carrier_on_surface_2,0e0,1e-9,1e-8,zero
l_prism,witness_on_surface_1,0e0,1e-9,1e-8,zero
l_prism,witness_on_surface_2,0e0,1e-9,1e-8,zero
l_prism,witness_at_mid_parameter,0e0,1e-9,1e-8,zero
l_prism,dihedral_arm,2e0,1e-9,1e-8,positive
l_prism,dihedral_wedge,2e0,1e-9,1e-8,positive
l_prism,interval_span_forward,2e0,1e-9,1e-8,positive
l_prism,carrier_endpoint_start,0e0,1e-9,1e-8,zero
l_prism,carrier_endpoint_end,0e0,1e-9,1e-8,zero
l_prism,carrier_on_surface_1,0e0,1e-9,1e-8,zero
l_prism,carrier_on_surface_2,0e0,1e-9,1e-8,zero
l_prism,carrier_on_surface_1,0e0,1e-9,1e-8,zero
l_prism,carrier_on_surface_2,0e0,1e-9,1e-8,zero
l_prism,dihedral_arm,2e0,1e-9,1e-8,positive
l_prism,dihedral_wedge,2e0,1e-9,1e-8,positive
l_prism,carrier_on_surface_1,0e0,1e-9,1e-8,zero
l_prism,carrier_on_surface_2,0e0,1e-9,1e-8,zero
l_prism,dihedral_arm,2e0,1e-9,1e-8,positive
l_prism,dihedral_wedge,2e0,1e-9,1e-8,positive
l_prism,carrier_on_surface_1,0e0,1e-9,1e-8,zero
l_prism,carrier_on_surface_2,0e0,1e-9,1e-8,zero
l_prism,dihedral_arm,2e0,1e-9,1e-8,positive
l_prism,dihedral_wedge,2e0,1e-9,1e-8,positive
l_prism,carrier_on_surface_1,0e0,1e-9,1e-8,zero
l_prism,carrier_on_surface_2,0e0,1e-9,1e-8,zero
l_prism,dihedral_arm,2e0,1e-9,1e-8,positive
l_prism,dihedral_wedge,2e0,1e-9,1e-8,positive
l_prism,carrier_on_surface_1,0e0,1e-9,1e-8,zero
l_prism,carrier_on_surface_2,0e0,1e-9,1e-8,zero
l_prism,dihedral_arm,2e0,1e-9,1e-8,positive
l_prism,dihedral_wedge,2e0,1e-9,1e-8,positive
l_prism,carrier_on_surface_1,0e0,1e-9,1e-8,zero
l_prism,carrier_on_surface_2,0e0,1e-9,1e-8,zero
l_prism,dihedral_arm,2e0,1e-9,1e-8,positive
l_prism,dihedral_wedge,2e0,1e-9,1e-8,positive
l_prism,carrier_on_surface_1,0e0,1e-9,1e-8,zero
l_prism,carrier_on_surface_2,0e0,1e-9,1e-8,zero
l_prism,dihedral_arm,2e0,1e-9,1e-8,positive
l_prism,dihedral_wedge,2e0,1e-9,1e-8,positive
l_prism,carrier_on_surface_1,0e0,1e-9,1e-8,zero
l_prism,carrier_on_surface_2,0e0,1e-9,1e-8,zero
l_prism,witness_on_surface_1,0e0,1e-9,1e-8,zero
l_prism,witness_on_surface_2,0e0,1e-9,1e-8,zero
l_prism,witness_at_mid_parameter,0e0,1e-9,1e-8,zero
l_prism,dihedral_arm,1e0,1e-9,1e-8,positive
l_prism,dihedral_wedge,1e0,1e-9,1e-8,positive
l_prism,interval_span_forward,1e0,1e-9,1e-8,positive
l_prism,carrier_endpoint_start,0e0,1e-9,1e-8,zero
l_prism,carrier_endpoint_end,0e0,1e-9,1e-8,zero
l_prism,carrier_on_surface_1,0e0,1e-9,1e-8,zero
l_prism,carrier_on_surface_2,0e0,1e-9,1e-8,zero
l_prism,carrier_on_surface_1,0e0,1e-9,1e-8,zero
l_prism,carrier_on_surface_2,0e0,1e-9,1e-8,zero
l_prism,dihedral_arm,1e0,1e-9,1e-8,positive
l_prism,dihedral_wedge,1e0,1e-9,1e-8,positive
l_prism,carrier_on_surface_1,0e0,1e-9,1e-8,zero
l_prism,carrier_on_surface_2,0e0,1e-9,1e-8,zero
l_prism,dihedral_arm,1e0,1e-9,1e-8,positive
l_prism,dihedral_wedge,1e0,1e-9,1e-8,positive
l_prism,carrier_on_surface_1,0e0,1e-9,1e-8,zero
l_prism,carrier_on_surface_2,0e0,1e-9,1e-8,zero
l_prism,dihedral_arm,1e0,1e-9,1e-8,positive
l_prism,dihedral_wedge,1e0,1e-9,1e-8,positive
l_prism,carrier_on_surface_1,0e0,1e-9,1e-8,zero
l_prism,carrier_on_surface_2,0e0,1e-9,1e-8,zero
l_prism,dihedral_arm,1e0,1e-9,1e-8,positive
l_prism,dihedral_wedge,1e0,1e-9,1e-8,positive
l_prism,carrier_on_surface_1,0e0,1e-9,1e-8,zero
l_prism,carrier_on_surface_2,0e0,1e-9,1e-8,zero
l_prism,dihedral_arm,1e0,1e-9,1e-8,positive
l_prism,dihedral_wedge,1e0,1e-9,1e-8,positive
l_prism,carrier_on_surface_1,0e0,1e-9,1e-8,zero
l_prism,carrier_on_surface_2,0e0,1e-9,1e-8,zero
l_prism,dihedral_arm,1e0,1e-9,1e-8,positive
l_prism,dihedral_wedge,1e0,1e-9,1e-8,positive
l_prism,carrier_on_surface_1,0e0,1e-9,1e-8,zero
l_prism,carrier_on_surface_2,0e0,1e-9,1e-8,zero
l_prism,dihedral_arm,1e0,1e-9,1e-8,positive
l_prism,dihedral_wedge,1e0,1e-9,1e-8,positive
l_prism,carrier_on_surface_1,0e0,1e-9,1e-8,zero
l_prism,carrier_on_surface_2,0e0,1e-9,1e-8,zero
l_prism,witness_on_surface_1,0e0,1e-9,1e-8,zero
l_prism,witness_on_surface_2,0e0,1e-9,1e-8,zero
l_prism,witness_at_mid_parameter,0e0,1e-9,1e-8,zero
l_prism,dihedral_arm,1e0,1e-9,1e-8,positive
l_prism,dihedral_wedge,1e0,1e-9,1e-8,positive
l_prism,interval_span_forward,1e0,1e-9,1e-8,positive
l_prism,carrier_endpoint_start,0e0,1e-9,1e-8,zero
l_prism,carrier_endpoint_end,0e0,1e-9,1e-8,zero
l_prism,carrier_on_surface_1,0e0,1e-9,1e-8,zero
l_prism,carrier_on_surface_2,0e0,1e-9,1e-8,zero
l_prism,carrier_on_surface_1,0e0,1e-9,1e-8,zero
l_prism,carrier_on_surface_2,0e0,1e-9,1e-8,zero
l_prism,dihedral_arm,1e0,1e-9,1e-8,positive
l_prism,dihedral_wedge,1e0,1e-9,1e-8,positive
l_prism,carrier_on_surface_1,0e0,1e-9,1e-8,zero
l_prism,carrier_on_surface_2,0e0,1e-9,1e-8,zero
l_prism,dihedral_arm,1e0,1e-9,1e-8,positive
l_prism,dihedral_wedge,1e0,1e-9,1e-8,positive
l_prism,carrier_on_surface_1,0e0,1e-9,1e-8,zero
l_prism,carrier_on_surface_2,0e0,1e-9,1e-8,zero
l_prism,dihedral_arm,1e0,1e-9,1e-8,positive
l_prism,dihedral_wedge,1e0,1e-9,1e-8,positive
l_prism,carrier_on_surface_1,0e0,1e-9,1e-8,zero
l_prism,carrier_on_surface_2,0e0,1e-9,1e-8,zero
l_prism,dihedral_arm,1e0,1e-9,1e-8,positive
l_prism,dihedral_wedge,1e0,1e-9,1e-8,positive
l_prism,carrier_on_surface_1,0e0,1e-9,1e-8,zero
l_prism,carrier_on_surface_2,0e0,1e-9,1e-8,zero
l_prism,dihedral_arm,1e0,1e-9,1e-8,positive
l_prism,dihedral_wedge,1e0,1e-9,1e-8,positive
l_prism,carrier_on_surface_1,0e0,1e-9,1e-8,zero
l_prism,carrier_on_surface_2,0e0,1e-9,1e-8,zero
l_prism,dihedral_arm,1e0,1e-9,1e-8,positive
l_prism,dihedral_wedge,1e0,1e-9,1e-8,positive
l_prism,carrier_on_surface_1,0e0,1e-9,1e-8,zero
l_prism,carrier_on_surface_2,0e0,1e-9,1e-8,zero
l_prism,dihedral_arm,1e0,1e-9,1e-8,positive
l_prism,dihedral_wedge,1e0,1e-9,1e-8,positive
l_prism,carrier_on_surface_1,0e0,1e-9,1e-8,zero
l_prism,carrier_on_surface_2,0e0,1e-9,1e-8,zero
l_prism,witness_on_surface_1,0e0,1e-9,1e-8,zero
l_prism,witness_on_surface_2,0e0,1e-9,1e-8,zero
l_prism,witness_at_mid_parameter,0e0,1e-9,1e-8,zero
l_prism,dihedral_arm,1e0,1e-9,1e-8,positive
l_prism,dihedral_wedge,1e0,1e-9,1e-8,positive
l_prism,interval_span_forward,1e0,1e-9,1e-8,positive
l_prism,carrier_endpoint_start,0e0,1e-9,1e-8,zero
l_prism,carrier_endpoint_end,0e0,1e-9,1e-8,zero
l_prism,carrier_on_surface_1,0e0,1e-9,1e-8,zero
l_prism,carrier_on_surface_2,0e0,1e-9,1e-8,zero
l_prism,carrier_on_surface_1,0e0,1e-9,1e-8,zero
l_prism,carrier_on_surface_2,0e0,1e-9,1e-8,zero
l_prism,dihedral_arm,1e0,1e-9,1e-8,positive
l_prism,dihedral_wedge,1e0,1e-9,1e-8,positive
l_prism,carrier_on_surface_1,0e0,1e-9,1e-8,zero
l_prism,carrier_on_surface_2,0e0,1e-9,1e-8,zero
l_prism,dihedral_arm,1e0,1e-9,1e-8,positive
l_prism,dihedral_wedge,1e0,1e-9,1e-8,positive
l_prism,carrier_on_surface_1,0e0,1e-9,1e-8,zero
l_prism,carrier_on_surface_2,0e0,1e-9,1e-8,zero
l_prism,dihedral_arm,1e0,1e-9,1e-8,positive
l_prism,dihedral_wedge,1e0,1e-9,1e-8,positive
l_prism,carrier_on_surface_1,0e0,1e-9,1e-8,zero
l_prism,carrier_on_surface_2,0e0,1e-9,1e-8,zero
l_prism,dihedral_arm,1e0,1e-9,1e-8,positive
l_prism,dihedral_wedge,1e0,1e-9,1e-8,positive
l_prism,carrier_on_surface_1,0e0,1e-9,1e-8,zero
l_prism,carrier_on_surface_2,0e0,1e-9,1e-8,zero
l_prism,dihedral_arm,1e0,1e-9,1e-8,positive
l_prism,dihedral_wedge,1e0,1e-9,1e-8,positive
l_prism,carrier_on_surface_1,0e0,1e-9,1e-8,zero
l_prism,carrier_on_surface_2,0e0,1e-9,1e-8,zero
l_prism,dihedral_arm,1e0,1e-9,1e-8,positive
l_prism,dihedral_wedge,1e0,1e-9,1e-8,positive
l_prism,carrier_on_surface_1,0e0,1e-9,1e-8,zero
l_prism,carrier_on_surface_2,0e0,1e-9,1e-8,zero
l_prism,dihedral_arm,1e0,1e-9,1e-8,positive
l_prism,dihedral_wedge,1e0,1e-9,1e-8,positive
l_prism,carrier_on_surface_1,0e0,1e-9,1e-8,zero
l_prism,carrier_on_surface_2,0e0,1e-9,1e-8,zero
l_prism,witness_on_surface_1,0e0,1e-9,1e-8,zero
l_prism,witness_on_surface_2,0e0,1e-9,1e-8,zero
l_prism,witness_at_mid_parameter,0e0,1e-9,1e-8,zero
l_prism,dihedral_arm,1e0,1e-9,1e-8,positive
l_prism,dihedral_wedge,1e0,1e-9,1e-8,positive
l_prism,interval_span_forward,1e0,1e-9,1e-8,positive
l_prism,carrier_endpoint_start,0e0,1e-9,1e-8,zero
l_prism,carrier_endpoint_end,0e0,1e-9,1e-8,zero
l_prism,carrier_on_surface_1,0e0,1e-9,1e-8,zero
l_prism,carrier_on_surface_2,0e0,1e-9,1e-8,zero
l_prism,carrier_on_surface_1,0e0,1e-9,1e-8,zero
l_prism,carrier_on_surface_2,0e0,1e-9,1e-8,zero
l_prism,dihedral_arm,1e0,1e-9,1e-8,positive
l_prism,dihedral_wedge,1e0,1e-9,1e-8,positive
l_prism,carrier_on_surface_1,0e0,1e-9,1e-8,zero
l_prism,carrier_on_surface_2,0e0,1e-9,1e-8,zero
l_prism,dihedral_arm,1e0,1e-9,1e-8,positive
l_prism,dihedral_wedge,1e0,1e-9,1e-8,positive
l_prism,carrier_on_surface_1,0e0,1e-9,1e-8,zero
l_prism,carrier_on_surface_2,0e0,1e-9,1e-8,zero
l_prism,dihedral_arm,1e0,1e-9,1e-8,positive
l_prism,dihedral_wedge,1e0,1e-9,1e-8,positive
l_prism,carrier_on_surface_1,0e0,1e-9,1e-8,zero
l_prism,carrier_on_surface_2,0e0,1e-9,1e-8,zero
l_prism,dihedral_arm,1e0,1e-9,1e-8,positive
l_prism,dihedral_wedge,1e0,1e-9,1e-8,positive
l_prism,carrier_on_surface_1,0e0,1e-9,1e-8,zero
l_prism,carrier_on_surface_2,0e0,1e-9,1e-8,zero
l_prism,dihedral_arm,1e0,1e-9,1e-8,positive
l_prism,dihedral_wedge,1e0,1e-9,1e-8,positive
l_prism,carrier_on_surface_1,0e0,1e-9,1e-8,zero
l_prism,carrier_on_surface_2,0e0,1e-9,1e-8,zero
l_prism,dihedral_arm,1e0,1e-9,1e-8,positive
l_prism,dihedral_wedge,1e0,1e-9,1e-8,positive
l_prism,carrier_on_surface_1,0e0,1e-9,1e-8,zero
l_prism,carrier_on_surface_2,0e0,1e-9,1e-8,zero
l_prism,dihedral_arm,1e0,1e-9,1e-8,positive
l_prism,dihedral_wedge,1e0,1e-9,1e-8,positive
l_prism,carrier_on_surface_1,0e0,1e-9,1e-8,zero
l_prism,carrier_on_surface_2,0e0,1e-9,1e-8,zero
l_prism,witness_on_surface_1,0e0,1e-9,1e-8,zero
l_prism,witness_on_surface_2,0e0,1e-9,1e-8,zero
l_prism,witness_at_mid_parameter,0e0,1e-9,1e-8,zero
l_prism,dihedral_arm,1e0,1e-9,1e-8,positive
l_prism,dihedral_wedge,1e0,1e-9,1e-8,positive
l_prism,interval_span_forward,1e0,1e-9,1e-8,positive
l_prism,carrier_endpoint_start,0e0,1e-9,1e-8,zero
l_prism,carrier_endpoint_end,0e0,1e-9,1e-8,zero
l_prism,carrier_on_surface_1,0e0,1e-9,1e-8,zero
l_prism,carrier_on_surface_2,0e0,1e-9,1e-8,zero
l_prism,carrier_on_surface_1,0e0,1e-9,1e-8,zero
l_prism,carrier_on_surface_2,0e0,1e-9,1e-8,zero
l_prism,dihedral_arm,1e0,1e-9,1e-8,positive
l_prism,dihedral_wedge,1e0,1e-9,1e-8,positive
l_prism,carrier_on_surface_1,0e0,1e-9,1e-8,zero
